,age_upon_intake,sterilized_upon_intake,age_upon_outcome,sterilized_upon_outcome,is_dog,col2_ec,in_type_ec,in_cond_ec,out_type_ec
8307,2,False,2.0,False,True,3,0,0,0
8308,1,True,1.0,True,True,2,0,0,3
8309,1,False,1.0,False,True,3,0,0,0
8310,0,False,0.0,True,False,0,1,0,1
8311,0,False,0.0,True,True,0,0,0,1
8312,0,False,0.0,True,False,2,0,0,1
8313,2,False,2.0,False,True,1,0,0,0
8314,2,False,2.0,False,False,0,0,0,3
8315,7,True,7.0,True,False,0,0,0,0
8316,0,False,0.0,True,False,0,0,2,1
8317,0,False,0.0,False,False,3,0,0,3
8318,3,False,3.0,True,True,2,0,0,1
8319,0,False,0.0,True,True,0,0,0,1
8320,4,True,4.0,True,True,0,0,0,0
8321,2,False,2.0,False,False,2,0,2,4
8322,13,True,13.0,True,True,6,0,0,0
8323,2,True,2.0,True,False,0,0,0,1
8324,2,False,2.0,True,True,3,0,0,1
8325,0,False,0.0,True,False,0,1,0,1
8326,2,False,2.0,False,True,0,0,0,0
8327,1,False,1.0,True,True,1,0,0,1
8328,4,False,4.0,False,True,2,0,3,0
8329,4,True,4.0,True,False,0,0,0,0
8330,12,False,12.0,False,False,2,0,2,3
8331,1,False,1.0,False,False,1,0,0,3
8332,3,False,3.0,True,True,3,0,2,1
8333,0,False,1.0,False,True,0,0,0,3
8334,2,False,2.0,False,True,0,0,0,0
8335,0,False,0.0,True,True,0,0,0,3
8336,10,True,10.0,True,False,4,1,0,1
8337,1,False,1.0,True,True,3,0,0,3
8338,10,True,10.0,True,True,2,2,0,0
8339,3,True,3.0,True,True,0,0,0,0
8340,3,False,3.0,True,True,1,0,0,1
8341,2,False,2.0,True,True,0,2,0,0
8342,2,True,2.0,True,False,0,0,1,1
8343,0,False,0.0,True,True,3,0,0,1
8344,1,False,1.0,True,True,2,1,0,3
8345,3,False,3.0,True,True,3,2,0,1
8346,7,False,7.0,True,True,2,0,0,3
8347,1,False,1.0,False,True,3,0,0,0
8348,3,True,3.0,True,True,2,1,0,1
8349,3,True,3.0,True,False,0,1,0,3
8350,3,True,3.0,True,False,2,1,0,3
8351,3,False,3.0,True,True,1,0,0,3
8352,0,False,0.0,True,True,1,0,0,1
8353,13,False,13.0,False,True,3,1,1,4
8354,1,False,1.0,True,True,0,0,0,1
8355,1,True,1.0,True,False,0,0,2,1
8356,5,False,5.0,True,False,2,0,2,3
8357,2,True,2.0,True,True,1,0,0,4
8358,5,True,5.0,True,True,3,0,0,3
8359,1,False,1.0,True,True,3,0,0,1
8360,2,True,3.0,True,True,3,0,0,0
8361,8,True,8.0,True,True,2,1,0,0
8362,1,False,1.0,False,False,2,0,0,3
8363,10,True,10.0,True,True,3,0,0,0
8364,0,False,0.0,True,True,1,0,0,0
8365,0,False,0.0,True,True,3,0,0,1
8366,2,False,2.0,True,True,0,0,0,3
8367,1,False,1.0,True,True,3,1,0,1
8368,1,False,1.0,False,True,2,0,0,0
8369,3,False,3.0,True,True,3,0,0,1
8370,2,False,2.0,True,True,3,0,2,1
8371,2,False,2.0,False,True,3,0,0,3
8372,10,False,10.0,False,True,3,0,0,1
8373,13,False,13.0,False,True,0,1,3,4
8374,5,True,5.0,True,False,0,1,0,3
8375,2,True,2.0,True,True,3,0,0,0
8376,0,False,0.0,True,True,2,0,0,1
8377,6,False,6.0,False,True,3,0,0,0
8378,1,False,1.0,False,False,0,0,0,3
8379,8,True,8.0,True,True,3,0,0,1
8380,1,False,1.0,False,False,0,0,2,4
8381,11,True,11.0,True,True,3,1,0,1
8382,0,False,0.0,True,False,2,0,0,1
8383,3,False,3.0,False,True,3,0,0,0
8384,14,True,14.0,True,True,0,0,0,0
8385,1,False,1.0,False,False,2,0,0,3
8386,0,False,0.0,True,True,6,0,0,1
8387,5,True,5.0,True,True,2,0,2,3
8388,2,False,2.0,True,True,3,0,0,1
8389,2,False,2.0,True,True,3,0,0,1
8390,1,False,1.0,False,True,0,0,2,0
8391,3,True,3.0,True,True,0,1,0,0
8392,0,False,0.0,True,True,3,0,0,1
8393,1,False,0.0,True,True,3,0,0,1
8394,7,True,7.0,True,True,0,0,0,0
8395,5,False,5.0,False,True,2,0,0,3
8396,2,True,2.0,True,True,3,0,0,1
8397,1,False,1.0,True,True,1,0,0,1
8398,9,False,9.0,True,True,2,1,0,1
8399,1,False,1.0,True,True,3,1,0,1
8400,3,True,3.0,True,False,0,3,1,4
8401,2,False,2.0,False,False,0,0,0,3
8402,3,True,3.0,True,False,2,1,0,1
8403,0,False,0.0,True,True,0,0,0,1
8404,2,False,2.0,True,True,2,0,0,1
8405,2,True,2.0,True,True,3,1,0,3
8406,4,False,4.0,True,True,3,0,0,1
8407,1,False,1.0,True,True,0,0,0,1
8408,1,False,1.0,True,True,0,0,0,1
8409,1,True,1.0,True,True,3,0,0,1
8410,5,True,5.0,True,True,0,0,0,0
8411,0,False,0.0,True,False,0,0,0,1
8412,1,False,1.0,True,True,3,0,0,0
8413,12,True,12.0,True,True,0,0,0,0
8414,1,False,0.0,True,True,0,0,0,1
8415,5,True,5.0,True,True,2,2,0,0
8416,12,True,12.0,True,True,0,0,2,0
8417,1,False,1.0,True,True,0,0,0,1
8418,6,True,6.0,True,True,3,0,0,0
8419,6,True,6.0,True,False,0,0,0,3
8420,2,True,2.0,True,True,3,0,0,0
8421,3,True,3.0,True,False,3,0,0,1
8422,1,False,1.0,True,True,0,0,0,1
8423,5,True,5.0,True,False,0,1,0,1
8424,0,False,0.0,True,True,3,1,0,1
8425,1,False,1.0,True,False,3,0,0,1
8426,0,False,0.0,True,True,3,0,0,1
8427,2,True,2.0,True,True,2,0,0,1
8428,1,True,1.0,True,True,0,0,0,0
8429,1,False,1.0,False,True,2,0,0,1
8430,17,True,17.0,True,True,3,1,0,4
8431,6,True,6.0,True,True,3,1,0,1
8432,12,True,12.0,True,True,0,0,0,0
8433,11,False,11.0,False,True,0,0,3,0
8434,1,False,1.0,True,False,0,1,0,3
8435,8,True,8.0,True,True,0,2,0,0
8436,3,False,4.0,True,True,3,0,0,1
8437,0,False,0.0,True,True,3,0,0,1
8438,1,True,1.0,True,True,3,0,0,0
8439,2,False,2.0,False,True,6,0,0,0
8440,0,False,0.0,False,False,2,1,1,4
8441,2,False,3.0,True,True,2,1,0,3
8442,1,False,1.0,True,True,1,0,1,3
8443,9,True,9.0,True,False,0,1,0,1
8444,0,False,0.0,True,False,0,0,0,1
8445,2,True,2.0,True,True,0,0,0,3
8446,0,False,0.0,True,False,0,0,0,1
8447,1,False,1.0,False,True,0,2,0,0
8448,4,True,4.0,True,True,0,1,0,1
8449,1,False,1.0,True,True,0,1,0,1
8450,0,False,0.0,True,False,0,1,0,1
8451,0,False,0.0,True,True,3,0,0,3
8452,13,True,13.0,True,True,3,0,0,0
8453,0,False,0.0,True,True,3,0,2,1
8454,4,False,4.0,True,True,3,0,0,0
8455,1,False,1.0,True,True,0,2,0,0
8456,0,False,0.0,True,True,2,0,0,1
8457,0,False,0.0,True,True,0,0,0,1
8458,1,False,1.0,True,True,0,0,0,1
8459,1,False,1.0,True,True,1,0,0,1
8460,8,True,8.0,True,False,0,1,0,1
8461,1,False,1.0,True,True,0,0,0,1
8462,0,False,0.0,True,True,6,0,0,1
8463,3,True,3.0,True,True,2,0,0,0
8464,6,False,6.0,False,True,0,0,0,0
8465,2,True,2.0,True,False,1,0,0,0
8466,2,True,2.0,True,True,0,2,0,0
8467,9,True,9.0,True,True,3,0,2,3
8468,4,False,4.0,True,False,2,0,2,1
8469,0,False,0.0,True,True,6,1,4,1
8470,0,False,0.0,True,True,3,0,0,1
8471,1,False,1.0,False,True,0,0,2,3
8472,2,False,2.0,True,True,3,0,0,1
8473,9,False,9.0,False,True,0,1,0,3
8474,1,True,1.0,True,True,3,0,0,3
8475,1,False,1.0,True,True,2,1,0,1
8476,3,False,3.0,True,True,3,0,2,1
8477,2,True,2.0,True,False,0,1,0,1
8478,1,True,1.0,True,False,2,1,0,1
8479,6,True,6.0,True,False,2,0,0,1
8480,3,False,3.0,False,True,3,0,0,3
8481,0,False,0.0,True,True,0,0,0,1
8482,3,False,3.0,False,True,5,0,0,0
8483,4,True,4.0,True,True,0,0,0,0
8484,0,True,1.0,True,True,0,0,0,0
8485,0,False,0.0,False,True,0,0,0,3
8486,5,True,5.0,True,True,3,4,0,1
8487,0,False,0.0,True,True,2,0,0,1
8488,6,True,6.0,True,True,3,2,0,0
8489,3,True,3.0,True,True,2,1,0,3
8490,0,False,0.0,True,True,1,0,0,1
8491,0,False,1.0,False,True,2,0,0,3
8492,1,False,1.0,False,True,2,4,0,0
8493,5,False,5.0,True,True,0,1,0,0
8494,0,False,0.0,True,True,2,0,0,1
8495,2,False,2.0,False,True,0,2,0,0
8496,3,False,3.0,True,True,0,1,0,3
8497,6,True,6.0,True,True,0,0,0,3
8498,0,False,0.0,True,True,2,0,0,1
8499,0,False,0.0,True,True,0,0,0,1
8500,2,True,2.0,True,True,0,1,0,1
8501,7,True,7.0,True,True,3,1,0,3
8502,10,False,10.0,False,True,0,0,0,4
8503,0,False,0.0,True,True,0,1,0,3
8504,2,False,2.0,False,True,3,0,0,0
8505,1,True,1.0,True,True,2,1,0,1
8506,1,False,1.0,True,True,0,0,0,1
8507,3,True,3.0,True,True,3,1,0,4
8508,0,False,0.0,True,True,0,0,0,1
8509,0,False,1.0,True,True,2,1,6,0
8510,0,False,0.0,False,False,3,0,0,3
8511,4,True,4.0,True,True,0,2,0,0
8512,1,True,1.0,True,True,3,0,0,0
8513,0,False,0.0,True,True,3,0,0,1
8514,2,False,2.0,True,True,3,0,0,1
8515,1,False,1.0,True,True,0,0,0,0
8516,0,True,0.0,True,False,3,0,0,0
8517,8,True,8.0,True,False,0,1,0,1
8518,2,True,2.0,True,True,0,0,0,1
8519,3,False,3.0,False,True,3,2,0,4
8520,2,False,2.0,False,False,0,0,2,4
8521,2,False,2.0,False,True,0,0,0,0
8522,1,False,1.0,False,True,1,0,0,0
8523,0,False,0.0,False,True,2,0,0,3
8524,2,True,2.0,True,True,3,1,2,1
8525,0,True,0.0,True,False,3,0,0,0
8526,1,True,1.0,True,True,0,0,0,1
8527,3,True,4.0,True,False,0,1,0,1
8528,2,True,2.0,True,False,2,0,0,1
8529,0,False,0.0,True,False,4,0,0,1
8530,1,True,1.0,True,True,3,0,0,1
8531,0,False,0.0,False,True,3,0,0,3
8532,4,False,4.0,False,True,0,0,0,0
8533,0,True,0.0,True,True,0,1,0,3
8534,1,True,1.0,True,True,2,0,0,0
8535,2,True,2.0,True,False,2,0,0,3
8536,9,False,9.0,False,True,0,0,0,0
8537,3,True,3.0,True,True,2,1,0,0
8538,3,False,3.0,True,True,0,1,0,1
8539,9,False,9.0,False,False,0,0,2,4
8540,2,False,2.0,True,True,3,0,0,1
8541,14,True,14.0,True,False,0,1,0,1
8542,2,False,2.0,True,True,3,0,0,3
8543,0,True,0.0,True,True,3,1,0,0
8544,3,False,3.0,True,True,3,0,0,1
8545,0,False,0.0,True,True,3,0,0,1
8546,3,True,3.0,True,True,3,0,0,0
8547,4,False,4.0,True,True,1,0,0,4
8548,1,True,1.0,True,False,3,1,0,1
8549,8,True,8.0,True,True,0,0,0,0
8550,1,False,1.0,True,True,2,0,0,1
8551,10,True,10.0,True,False,2,3,0,3
8552,10,True,10.0,True,True,3,0,0,0
8553,0,False,0.0,True,True,0,0,0,1
8554,1,False,1.0,False,True,0,0,0,3
8555,0,False,0.0,False,True,0,0,0,4
8556,5,False,6.0,True,True,3,0,0,1
8557,2,False,2.0,True,True,2,0,0,1
8558,8,True,8.0,True,True,3,0,0,3
8559,2,True,3.0,True,True,3,0,0,0
8560,8,True,8.0,True,True,3,2,0,0
8561,8,False,8.0,False,True,6,0,0,0
8562,13,True,13.0,True,True,1,0,0,0
8563,3,False,3.0,False,True,3,2,0,0
8564,16,True,16.0,True,True,3,0,3,0
8565,10,True,10.0,True,True,5,1,0,1
8566,4,True,4.0,True,True,0,0,0,1
8567,1,False,1.0,True,True,0,0,0,1
8568,2,True,2.0,True,True,2,0,0,0
8569,13,True,13.0,True,True,2,3,0,4
8570,1,True,1.0,True,True,0,0,0,0
8571,3,True,3.0,True,True,0,0,0,1
8572,0,False,0.0,True,True,6,0,0,1
8573,0,False,0.0,True,False,0,0,0,1
8574,1,False,1.0,False,True,3,1,0,3
8575,6,True,6.0,True,True,0,2,0,0
8576,8,False,8.0,False,True,2,0,0,3
8577,0,False,0.0,False,True,3,0,0,0
8578,1,False,1.0,False,False,0,0,0,3
8579,2,True,3.0,True,True,0,0,2,3
8580,4,True,4.0,True,True,3,0,0,0
8581,2,False,2.0,True,True,3,0,0,1
8582,2,True,2.0,True,True,0,0,0,1
8583,8,True,8.0,True,False,2,0,2,3
8584,1,False,1.0,True,False,0,0,0,1
8585,1,False,1.0,False,True,2,0,0,0
8586,5,True,5.0,True,False,2,1,1,0
8587,2,False,2.0,True,True,0,0,0,1
8588,6,True,6.0,True,True,3,2,0,0
8589,3,False,3.0,True,True,3,0,0,1
8590,0,True,0.0,True,True,2,1,0,1
8591,17,False,17.0,False,True,0,3,1,4
8592,2,False,2.0,False,True,0,0,0,0
8593,0,False,0.0,True,True,3,0,0,1
8594,0,True,0.0,True,True,3,0,0,1
8595,1,True,1.0,True,True,3,1,0,1
8596,1,False,1.0,True,False,1,0,0,1
8597,3,False,3.0,True,True,0,0,0,1
8598,10,True,10.0,True,True,2,0,0,1
8599,3,False,3.0,False,True,3,0,0,0
8600,10,True,10.0,True,True,3,1,0,3
8601,9,True,9.0,True,False,3,1,0,1
8602,2,False,2.0,True,True,6,1,0,0
8603,2,True,2.0,True,False,0,0,0,3
8604,6,True,6.0,True,True,3,1,0,1
8605,3,True,3.0,True,True,3,2,0,0
8606,2,True,2.0,True,False,0,0,0,1
8607,1,False,0.0,True,True,0,0,0,1
8608,1,False,1.0,True,True,2,0,0,1
8609,0,True,0.0,True,False,0,0,0,0
8610,2,False,2.0,True,True,0,1,0,1
8611,8,False,8.0,True,True,2,0,0,1
8612,0,False,0.0,False,False,0,0,0,3
8613,0,False,0.0,False,False,3,0,0,3
8614,12,True,12.0,True,False,0,2,1,4
8615,1,False,1.0,True,True,0,0,0,3
8616,1,False,1.0,True,True,0,0,0,0
8617,2,False,2.0,False,False,0,0,2,4
8618,0,False,1.0,True,False,2,0,2,1
8619,0,False,0.0,True,False,3,0,0,1
8620,0,True,0.0,True,True,3,0,0,1
8621,0,False,0.0,True,False,3,0,0,1
8622,0,False,0.0,True,True,2,0,0,1
8623,1,True,1.0,True,True,3,1,0,3
8624,0,False,0.0,False,True,3,1,0,3
8625,0,False,0.0,True,True,3,0,0,3
8626,1,False,1.0,True,True,0,0,0,1
8627,3,False,3.0,True,True,0,0,0,3
8628,0,True,0.0,True,True,3,0,0,1
8629,2,False,2.0,True,True,3,0,0,1
8630,6,False,6.0,True,False,2,0,0,3
8631,2,True,2.0,True,True,3,1,0,1
8632,9,True,10.0,True,False,3,1,0,3
8633,5,True,5.0,True,True,0,0,0,1
8634,5,False,5.0,True,True,0,2,0,0
8635,1,False,1.0,False,True,3,0,0,0
8636,7,True,7.0,True,True,2,1,0,3
8637,4,True,4.0,True,False,0,1,0,1
8638,2,False,2.0,True,True,0,0,0,0
8639,0,False,0.0,True,False,3,0,0,1
8640,7,True,7.0,True,False,3,0,0,1
8641,0,False,0.0,True,False,0,1,0,1
8642,2,False,2.0,True,True,2,0,0,1
8643,0,False,0.0,False,False,0,0,0,3
8644,0,True,0.0,True,True,0,0,0,0
8645,2,False,2.0,True,True,3,0,0,3
8646,2,True,2.0,True,False,0,0,0,1
8647,8,False,8.0,False,True,3,2,0,0
8648,0,True,0.0,True,True,0,2,0,1
8649,0,False,0.0,True,True,0,2,0,1
8650,0,False,0.0,True,True,0,0,0,1
8651,0,False,0.0,False,False,2,0,0,3
8652,0,False,0.0,False,True,3,0,0,3
8653,1,False,1.0,True,True,0,0,0,1
8654,3,False,3.0,True,True,0,0,0,1
8655,3,True,3.0,True,True,3,0,0,0
8656,6,True,6.0,True,True,3,0,0,0
8657,1,False,1.0,True,True,3,0,0,1
8658,3,False,3.0,False,True,2,0,0,0
8659,5,False,5.0,False,True,0,0,0,3
8660,8,True,8.0,True,True,0,1,0,0
8661,2,False,2.0,False,False,0,0,0,3
8662,2,False,2.0,False,True,0,0,2,3
8663,0,True,0.0,True,True,6,0,0,1
8664,2,False,2.0,False,True,3,0,0,3
8665,1,False,1.0,True,True,4,0,0,1
8666,1,False,1.0,True,True,1,0,0,3
8667,0,False,0.0,True,False,3,0,0,1
8668,2,False,2.0,True,True,0,0,0,1
8669,5,False,5.0,False,True,0,0,0,3
8670,9,False,9.0,True,True,0,1,0,1
8671,0,False,0.0,True,True,3,1,0,1
8672,2,False,2.0,True,True,0,0,2,1
8673,1,False,0.0,False,True,0,1,4,2
8674,2,False,2.0,False,True,0,0,0,0
8675,0,False,0.0,False,True,6,0,0,3
8676,0,True,0.0,True,False,0,1,0,1
8677,0,False,0.0,True,True,2,0,0,1
8678,0,False,0.0,True,True,1,0,0,1
8679,0,False,0.0,True,False,0,0,2,1
8680,1,False,1.0,True,False,0,2,0,1
8681,2,False,2.0,False,False,0,0,2,3
8682,0,False,0.0,True,True,3,0,0,1
8683,2,True,2.0,True,True,3,0,0,0
8684,0,False,0.0,False,True,0,2,0,0
8685,1,False,1.0,False,False,0,0,0,3
8686,1,True,1.0,True,True,0,0,0,1
8687,4,True,5.0,True,True,0,0,0,0
8688,4,True,4.0,True,True,0,0,0,0
8689,2,True,2.0,True,True,3,1,0,1
8690,1,False,1.0,True,True,2,0,0,1
8691,0,False,1.0,True,True,0,0,0,1
8692,1,True,1.0,True,False,2,0,0,0
8693,2,True,2.0,True,False,0,2,0,0
8694,5,False,5.0,False,True,3,2,0,0
8695,0,False,0.0,True,True,0,0,0,1
8696,1,True,1.0,True,True,3,1,0,1
8697,7,True,7.0,True,True,0,0,3,0
8698,4,False,5.0,True,True,3,0,2,3
8699,1,False,1.0,True,True,0,0,0,1
8700,0,False,0.0,True,True,3,0,0,1
8701,1,False,1.0,True,True,3,0,0,1
8702,0,False,0.0,False,True,5,1,1,4
8703,3,False,3.0,True,True,3,0,2,1
8704,5,True,5.0,True,True,3,1,0,0
8705,0,False,0.0,True,True,3,1,0,1
8706,0,False,0.0,True,True,0,0,0,1
8707,3,False,3.0,False,True,2,0,0,4
8708,6,True,6.0,True,True,0,0,0,0
8709,0,False,0.0,True,False,0,1,1,1
8710,0,False,0.0,True,True,3,0,0,1
8711,3,True,5.0,True,True,0,0,0,0
8712,0,False,0.0,True,True,3,1,0,1
8713,0,False,0.0,False,True,0,1,1,4
8714,2,False,2.0,True,True,0,0,0,1
8715,2,True,2.0,True,True,3,0,0,1
8716,2,False,2.0,True,True,3,0,0,1
8717,1,False,1.0,True,False,3,0,0,1
8718,16,False,16.0,False,True,0,0,0,4
8719,2,True,2.0,True,True,2,0,0,0
8720,1,False,1.0,True,True,0,1,0,1
8721,0,False,0.0,True,True,0,0,0,1
8722,1,True,1.0,True,True,0,0,0,0
8723,3,True,3.0,True,True,0,0,0,0
8724,2,False,2.0,False,True,3,2,0,0
8725,5,True,5.0,True,True,3,0,0,0
8726,6,False,6.0,True,True,0,2,0,0
8727,2,False,2.0,True,False,0,0,0,0
8728,8,False,8.0,False,True,0,3,1,4
8729,0,False,0.0,True,True,2,0,0,1
8730,7,True,7.0,True,False,2,1,0,0
8731,4,False,4.0,True,True,0,0,0,3
8732,8,True,8.0,True,True,0,1,0,3
8733,1,True,1.0,True,True,0,0,0,1
8734,0,False,0.0,False,False,0,0,0,3
8735,7,True,7.0,True,False,2,1,0,1
8736,0,False,0.0,True,True,0,1,0,1
8737,0,True,0.0,True,True,3,1,0,1
8738,0,False,0.0,True,False,0,0,0,1
8739,1,False,1.0,True,False,0,1,0,1
8740,1,False,1.0,False,False,0,0,0,3
8741,7,False,7.0,False,False,0,0,0,3
8742,0,True,0.0,True,True,2,0,0,0
8743,6,True,6.0,True,True,2,1,0,3
8744,4,True,4.0,True,False,0,0,0,1
8745,2,False,2.0,True,True,2,0,0,1
8746,0,False,1.0,False,True,0,1,0,3
8747,1,True,1.0,True,True,2,0,0,0
8748,1,False,1.0,True,True,3,0,0,0
8749,16,True,16.0,True,True,0,0,0,0
8750,0,False,0.0,True,False,0,0,0,1
8751,1,True,1.0,True,True,3,1,0,3
8752,0,False,0.0,True,True,2,0,0,1
8753,9,True,10.0,True,True,0,0,0,3
8754,1,False,1.0,True,True,3,0,0,1
8755,1,True,1.0,True,True,0,0,0,0
8756,3,True,3.0,True,True,0,0,0,0
8757,10,True,10.0,True,True,0,0,0,0
8758,0,False,0.0,False,True,2,0,0,0
8759,1,False,1.0,True,True,0,0,0,1
8760,2,True,2.0,True,True,2,0,0,0
8761,2,True,2.0,True,False,2,0,0,1
8762,1,False,1.0,False,True,2,0,0,0
8763,2,True,3.0,True,True,3,0,0,1
8764,4,False,4.0,False,True,0,0,0,0
8765,0,False,0.0,True,True,3,0,0,1
8766,2,True,2.0,True,True,0,0,0,0
8767,5,True,5.0,True,False,2,1,0,1
8768,0,False,0.0,True,True,0,1,0,1
8769,10,True,10.0,True,True,3,1,0,3
8770,2,True,2.0,True,True,3,1,0,3
8771,1,False,1.0,True,True,3,0,0,1
8772,0,False,0.0,True,False,1,0,0,1
8773,1,False,1.0,True,False,2,0,0,3
8774,1,True,1.0,True,True,0,1,0,1
8775,2,False,2.0,False,True,0,2,0,0
8776,0,False,0.0,True,False,0,1,0,1
8777,4,True,4.0,True,True,3,1,0,2
8778,0,False,0.0,True,True,2,0,0,1
8779,10,False,10.0,False,False,3,0,0,3
8780,1,True,1.0,True,False,0,1,0,1
8781,0,False,0.0,True,False,0,1,0,1
8782,0,False,0.0,True,True,0,0,0,1
8783,0,False,0.0,True,True,2,0,0,1
8784,1,False,1.0,True,True,0,0,0,1
8785,0,False,0.0,False,True,3,1,1,3
8786,2,False,2.0,False,True,3,2,0,0
8787,1,False,1.0,True,True,0,1,0,1
8788,1,True,1.0,True,True,3,0,0,1
8789,1,False,1.0,False,True,3,0,0,0
8790,1,False,1.0,False,False,0,0,0,4
8791,5,True,5.0,True,False,0,1,0,1
8792,0,False,0.0,False,True,3,0,2,3
8793,5,True,5.0,True,False,0,0,0,1
8794,2,False,2.0,True,True,2,0,0,1
8795,2,False,2.0,False,True,3,0,0,0
8796,10,True,10.0,True,False,1,1,0,1
8797,1,True,1.0,True,False,0,0,0,1
8798,2,False,2.0,True,True,0,0,0,1
8799,3,False,3.0,True,False,0,2,0,0
8800,6,True,6.0,True,True,0,0,0,3
8801,1,False,1.0,True,True,3,0,0,1
8802,1,False,1.0,True,True,3,0,0,1
8803,0,True,0.0,True,True,3,1,0,3
8804,0,False,0.0,False,False,0,1,0,1
8805,9,True,9.0,True,True,2,0,0,0
8806,1,False,1.0,False,True,0,0,0,0
8807,1,False,1.0,True,True,3,0,0,1
8808,5,True,5.0,True,True,3,0,0,0
8809,0,False,0.0,False,False,0,0,2,2
8810,0,False,0.0,True,True,3,0,0,3
8811,1,False,1.0,True,True,2,2,0,1
8812,0,False,0.0,True,True,1,0,0,1
8813,2,False,2.0,False,False,2,0,0,3
8814,1,False,1.0,False,True,3,0,0,1
8815,4,True,4.0,True,False,4,0,0,0
8816,1,False,1.0,True,True,2,0,0,1
8817,2,False,2.0,False,True,3,2,0,0
8818,2,False,2.0,False,False,0,2,0,3
8819,1,True,1.0,True,False,0,0,0,1
8820,2,True,2.0,True,True,3,1,0,1
8821,0,False,0.0,False,False,0,2,1,1
8822,1,True,1.0,True,False,0,0,0,1
8823,1,True,1.0,True,False,0,1,1,0
8824,9,True,9.0,True,False,0,0,1,0
8825,4,True,4.0,True,True,2,0,0,1
8826,0,False,0.0,True,True,2,0,0,1
8827,1,False,1.0,False,True,3,0,0,3
8828,1,True,1.0,True,True,0,0,0,0
8829,0,False,0.0,False,True,3,0,2,1
8830,1,True,1.0,True,True,3,0,0,0
8831,8,True,8.0,True,True,2,0,0,0
8832,3,False,3.0,True,True,3,0,0,1
8833,11,False,12.0,True,True,0,1,0,1
8834,1,True,2.0,True,True,2,0,0,1
8835,2,True,2.0,True,True,0,0,0,1
8836,3,False,3.0,False,True,0,0,0,1
8837,0,False,0.0,True,True,3,0,0,1
8838,6,True,6.0,True,False,0,0,1,3
8839,3,False,3.0,True,True,2,0,0,1
8840,3,False,3.0,True,True,2,0,0,1
8841,1,False,1.0,True,True,0,0,0,1
8842,0,False,0.0,False,False,0,0,0,3
8843,2,True,2.0,True,True,3,0,0,1
8844,0,False,0.0,True,True,2,1,0,1
8845,2,True,2.0,True,True,2,1,0,4
8846,0,True,0.0,True,True,3,1,0,3
8847,2,False,2.0,False,True,3,0,0,0
8848,2,False,2.0,False,True,0,1,0,3
8849,1,False,1.0,True,True,0,0,0,0
8850,0,False,0.0,True,True,3,0,0,1
8851,0,True,0.0,True,True,2,0,0,1
8852,11,True,12.0,True,True,0,0,0,0
8853,3,False,3.0,True,True,3,0,0,1
8854,0,False,0.0,True,True,0,0,0,1
8855,1,False,1.0,True,True,2,0,2,3
8856,12,True,12.0,True,False,2,0,1,1
8857,0,False,0.0,True,True,0,1,0,1
8858,7,True,7.0,True,True,3,1,0,1
8859,1,False,1.0,False,False,3,0,0,3
8860,0,False,0.0,True,False,0,0,0,1
8861,1,False,1.0,True,False,4,0,0,3
8862,3,True,3.0,True,True,3,1,0,1
8863,5,False,5.0,True,True,0,0,0,0
8864,3,False,3.0,True,True,3,1,0,1
8865,1,False,1.0,True,True,3,0,0,1
8866,2,True,2.0,True,True,3,0,0,0
8867,1,False,1.0,True,True,2,0,0,1
8868,5,True,5.0,True,True,0,0,0,0
8869,1,False,1.0,True,True,0,0,0,1
8870,2,False,2.0,False,True,0,0,0,3
8871,0,False,0.0,True,True,6,0,2,1
8872,0,False,0.0,True,True,0,1,0,1
8873,3,False,3.0,True,True,3,0,0,1
8874,0,False,1.0,True,True,0,0,0,1
8875,8,True,8.0,True,True,4,0,0,0
8876,0,True,0.0,True,False,0,0,0,3
8877,3,False,3.0,True,True,1,2,0,1
8878,0,True,0.0,True,True,0,0,0,0
8879,2,True,2.0,True,False,0,1,0,1
8880,2,True,2.0,True,False,2,0,0,3
8881,4,False,4.0,False,False,2,0,2,4
8882,8,True,8.0,True,False,0,0,0,1
8883,0,False,0.0,True,False,0,0,0,1
8884,2,False,2.0,False,False,0,0,0,3
8885,4,False,4.0,False,False,0,0,2,3
8886,0,False,0.0,True,False,0,0,0,1
8887,1,False,1.0,True,True,3,0,0,1
8888,1,False,1.0,True,True,0,0,0,3
8889,3,False,3.0,True,True,3,0,0,0
8890,0,False,0.0,True,True,3,0,0,1
8891,5,False,5.0,False,True,0,2,0,0
8892,0,False,0.0,False,False,3,0,0,3
8893,3,True,3.0,True,True,0,1,0,3
8894,4,False,4.0,True,True,0,0,0,4
8895,4,True,4.0,True,True,0,0,0,0
8896,2,False,2.0,True,True,3,0,0,1
8897,6,True,6.0,True,True,0,2,0,0
8898,2,False,2.0,True,True,3,0,0,1
8899,3,False,3.0,True,True,3,1,0,1
8900,2,False,2.0,False,False,0,0,0,3
8901,2,True,2.0,True,True,2,0,0,0
8902,0,False,0.0,True,True,3,0,0,1
8903,7,True,7.0,True,True,0,0,0,0
8904,11,False,11.0,False,True,0,0,0,0
8905,2,False,2.0,True,True,3,0,0,1
8906,4,True,4.0,True,False,3,1,0,1
8907,2,True,2.0,True,False,0,0,0,0
8908,0,False,0.0,False,False,2,0,0,3
8909,3,True,3.0,True,True,0,0,0,3
8910,3,True,3.0,True,False,0,0,0,4
8911,1,False,1.0,False,True,2,0,0,3
